dataset,state,start_time,end_time,duration,start_index,end_index
bad,1,20.205,23.594,3.389000000000003,160,186
bad,0,23.594,24.974,1.379999999999999,187,197
bad,1,24.974,28.865,3.8909999999999982,198,228
bad,0,28.865,32.63,3.765000000000004,229,258
bad,1,32.63,33.007,0.37699999999999534,259,261
bad,0,33.007,36.647,3.6400000000000006,262,290
bad,1,36.647,36.898,0.2510000000000048,291,292
bad,0,36.898,38.153,1.2549999999999955,293,302
bad,1,38.153,38.78,0.6270000000000024,303,307
bad,0,38.78,38.906,0.12599999999999767,308,308
bad,1,38.906,39.91,1.0039999999999978,309,316
bad,0,39.91,41.165,1.2550000000000026,317,326
bad,1,41.165,46.562,5.3969999999999985,327,369
bad,0,46.562,50.578,4.016000000000005,370,401
bad,1,50.578,52.335,1.756999999999998,402,415
bad,0,52.335,52.586,0.25099999999999767,416,417
bad,1,52.586,78.065,25.479,418,620
bad,0,78.065,78.19,0.12599999999999767,621,621
