time,good_ai,raw_bad_ai_interp,fitted_bad_ai_interp,raw_residual,fitted_residual
32.2537422180176,-0.0752894282341003,-0.0582885622902641,-0.06671656947831898,0.0170008659438362,0.008572858755781315
32.379280090332,-0.0660354718565941,-0.05817970268809562,-0.06685170746716432,0.007855769168498478,-0.0008162356105702179
32.5047645568848,-0.0646482110023499,-0.05862,-0.06691026812107602,0.006028211002349897,-0.002262057118726124
32.6302833557129,-0.0669403150677681,-0.058556359343939386,-0.06699312788051885,0.00838395572382871,-5.281281275075489e-05
32.7557792663574,-0.0659428536891937,-0.058487547618779896,-0.06704346741368052,0.007455306070413802,-0.001100613724486818
32.8812942504883,-0.073115661740303,-0.05802778321732829,-0.06708910206564714,0.015087878522974711,0.00602655967465586
33.0067863464355,-0.0740076750516891,-0.057390980912018455,-0.06685561064918177,0.01661669413967065,0.007152064402507333
33.1323165893555,-0.0763909593224525,-0.057253184888672884,-0.06706548561404353,0.01913777443377962,0.009325473708408971
33.2578086853027,-0.0718381926417351,-0.05731582393310683,-0.06714474611846027,0.014522368708628275,0.00469344652327483
33.3833160400391,-0.0708882734179497,-0.05727,-0.06713734899567932,0.013618273417949703,0.003750924422270388
33.5088310241699,-0.0676757618784904,-0.05805841901409238,-0.06720371461442465,0.009617342864398026,0.0004720472640657586
33.6343383789063,-0.066858634352684,-0.05901936458965497,-0.06729159144766482,0.007839269763029025,-0.00043295709498082646
33.7598724365234,-0.0659247040748596,-0.05822231931124399,-0.06732584376346772,0.007702384763615615,-0.0014011396886081107
33.8853645324707,-0.067416250705719,-0.059253792964690875,-0.06746194356890324,0.008162457741028119,-4.569286318424626e-05
34.010871887207,-0.0671357661485672,-0.05871395399692455,-0.06737547614298281,0.00842181215164265,-0.00023970999441561003
34.1363754272461,-0.0650364607572556,-0.059039497120504034,-0.06741894516811085,0.005996963636751562,-0.0023824844108552568
34.2618789672852,-0.064895898103714,-0.059100595842185216,-0.06740052708004383,0.005795302261528787,-0.0025046289763298313
34.3873863220215,-0.0655698403716087,-0.05926212848808633,-0.06751253668833485,0.006307711883522374,-0.001942696316726139
34.5128974914551,-0.0644688382744789,-0.06001641094243595,-0.067585391576486,0.0044524273320429505,-0.003116553302007108
34.6383895874023,-0.0658647567033768,-0.05818930998141997,-0.06766529990805192,0.00767544672195683,-0.0018005432046751257
34.7638931274414,-0.0632657557725906,-0.05946,-0.06771763072210646,0.0038057557725905966,-0.004451874949515863
34.8893814086914,-0.0628555566072464,-0.05956399241763871,-0.06763459849858322,0.0032915641896076875,-0.0047790418913368216
35.0149116516113,-0.0635532140731812,-0.05918353231064997,-0.06750811098055555,0.004369681762531226,-0.003954896907374356
35.1404151916504,-0.0639264807105064,-0.05888585979035891,-0.06756757037751981,0.005040620920147489,-0.003641089667013417
35.2659301757813,-0.0627046525478363,-0.058058900453853805,-0.06760068501720533,0.004645752093982498,-0.004896032469369024
35.3914222717285,-0.0633249506354332,-0.05849869567622038,-0.06756509844932117,0.004826254959212815,-0.004240147813887971
35.5169258117676,-0.0636040791869164,-0.05779845881937053,-0.06765069132691189,0.00580562036754588,-0.0040466121399954785
35.6424407958984,-0.0616060681641102,-0.06901286404062308,-0.06679088116908269,-0.007406795876512884,-0.005184813004972491
35.7679443359375,-0.061032559722662,-0.05762269609372715,-0.06700087127061204,0.0034098636289348477,-0.0059683115479500365
35.8934516906738,-0.0634277164936066,-0.056701878613999675,-0.06709444615903257,0.00672583787960692,-0.003666729665425972
36.0189666748047,-0.0639458000659943,-0.056478646949561805,-0.06716420841793877,0.0074671531164325,-0.0032184083519444656
36.1444702148438,-0.0633006989955902,-0.05612507933778713,-0.06721074810182627,0.007175619657803063,-0.003910049106236074
36.2699813842773,-0.068576768040657,-0.055804247965143626,-0.06726188896399601,0.012772520075513376,0.001314879076660988
